Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03 00:00:00.000000,81.90097017212719,81.90097017212719,77.2710907666853,80.6769790649414,80.6769790649414,36345200
2000-01-04 00:00:00.000000,78.3354225915147,79.61263056855026,74.87631765371003,75.14240264892578,75.14240264892578,33786600
2000-01-05 00:00:00.000000,74.50386313504951,76.3132426683293,71.73657679003338,73.22665405273438,73.22665405273438,42496600
2000-01-06 00:00:00.000000,73.97167198368687,74.92957852736052,67.90493054042047,68.19762420654297,68.19762420654297,37134800
2000-01-07 00:00:00.000000,70.61894902653165,76.6324691772461,70.24643007914226,76.6324691772461,76.6324691772461,28138200
2000-01-10 00:00:00.000000,77.48395377494194,79.98515283223745,76.57926475421802,78.76116180419922,78.76116180419922,29675600
2000-01-11 00:00:00.000000,78.12259463830428,79.08050111207095,74.0781006379561,74.92957305908203,74.92957305908203,32546600
2000-01-12 00:00:00.000000,75.78101490162037,75.98723079540112,73.22659866898148,73.27981567382812,73.27981567382812,29050000
2000-01-13 00:00:00.000000,75.3552602271511,77.90967582807149,74.14457366629823,77.69680786132812,77.69680786132812,25165200
2000-01-14 00:00:00.000000,79.18687028386985,79.7190401110464,78.33539856038739,79.50617218017578,79.50617218017578,21898600
2000-01-18 00:00:00.000000,78.38866753711523,80.41091422171155,77.8564973569583,79.93196105957031,79.93196105957031,16752400
2000-01-19 00:00:00.000000,79.60597804374993,81.7413101196289,78.70128906456134,81.7413101196289,81.7413101196289,19006000
2000-01-20 00:00:00.000000,81.31559617984931,82.48637047039686,80.04503998953916,80.94307708740234,80.94307708740234,25958000
2000-01-21 00:00:00.000000,82.1670764477222,82.22029346614688,80.94308502395432,81.95420837402344,81.95420837402344,18698200
2000-01-24 00:00:00.000000,82.96532618170058,83.12497722630937,77.45736514269736,78.01614379882812,78.01614379882812,28340400
2000-01-25 00:00:00.000000,78.22900633658132,80.1381666102717,76.12693439760515,79.1869125366211,79.1869125366211,33276200
2000-01-26 00:00:00.000000,79.39976148845768,79.45297848677436,75.78100560292476,75.9938735961914,75.9938735961914,23095600
2000-01-27 00:00:00.000000,78.12256569135099,78.76116977057184,74.61024325563629,77.11144256591797,77.11144256591797,30739200
2000-01-28 00:00:00.000000,76.63254493890807,77.03167277713155,72.1623131508051,73.22665405273438,73.22665405273438,35313800
2000-01-31 00:00:00.000000,73.12019360904495,76.63251731952309,71.09794662422419,76.3664321899414,76.3664321899414,36014600
2000-02-01 00:00:00.000000,76.23337043112402,78.7611785256988,75.30207271207014,78.41526794433594,78.41526794433594,26417600
2000-02-02 00:00:00.000000,78.5482971889655,80.65036882783009,78.4152546801766,79.0804672241211,79.0804672241211,26169200
2000-02-03 00:00:00.000000,80.30449538650907,82.27352542580718,78.5749419736121,82.1670913696289,82.1670913696289,30579800
2000-02-04 00:00:00.000000,82.5928028066199,83.65049092245854,81.92759015514906,82.72584533691406,82.72584533691406,26640000
2000-02-07 00:00:00.000000,82.80564754505448,83.97642148206683,81.95417559086368,83.86998748779297,83.86998748779297,17761000
2000-02-08 00:00:00.000000,84.61504728291706,87.59519989162357,84.61504728291706,87.38233184814453,87.38233184814453,21999400
2000-02-09 00:00:00.000000,86.90334007475111,87.01642617252138,84.08283975389269,84.29570770263672,84.29570770263672,27258200
2000-02-10 00:00:00.000000,84.98752584667253,87.06298828125,83.91653401344504,87.06298828125,87.06298828125,26341600
2000-02-11 00:00:00.000000,86.90335880799944,86.90335880799944,83.44425389524993,85.04076385498047,85.04076385498047,24876000
2000-02-14 00:00:00.000000,85.14055732856119,85.14720945429981,83.23139724157807,84.93434143066406,84.93434143066406,22814600
2000-02-15 00:00:00.000000,84.24252423750669,85.67938346328854,81.63489082775442,85.54634094238281,85.54634094238281,30572800
2000-02-16 00:00:00.000000,85.06739128112794,86.58407608032226,84.56182968139649,85.147216796875,85.147216796875,25310600
2000-02-17 00:00:00.000000,86.1583185277633,87.91447943660592,84.82789359682192,86.95657348632812,86.95657348632812,30080200
2000-02-18 00:00:00.000000,87.38230339898004,87.70160536024305,83.81676483154297,83.81676483154297,83.81676483154297,25271200
2000-02-22 00:00:00.000000,84.29571556381033,85.09397044604339,81.95416790926004,84.08284759521484,84.08284759521484,37226200
2000-02-23 00:00:00.000000,84.87448195244768,89.40458009568907,84.42878947726828,88.76597595214844,88.76597595214844,32170800
2000-02-24 00:00:00.000000,89.29814331520332,90.941218508801,86.85016084053147,90.6817855834961,90.6817855834961,48868200
2000-02-25 00:00:00.000000,90.41571718508058,91.53327460761543,88.44668744061444,88.60633850097656,88.60633850097656,32617600
2000-02-28 00:00:00.000000,87.91447377204895,89.98993653059006,85.57292604446411,88.5530776977539,88.5530776977539,38216200
2000-02-29 00:00:00.000000,90.04318871598612,91.1873545300486,89.35136752608788,90.89466094970703,90.89466094970703,23978600
2000-03-01 00:00:00.000000,91.32036173219049,92.43791860653549,90.68175780399336,91.63966369628906,91.63966369628906,24468400
2000-03-02 00:00:00.000000,92.01217799907083,92.11861198171869,89.19167745890266,89.51763153076172,89.51763153076172,32739200
2000-03-03 00:00:00.000000,91.95898657322735,94.61983687916565,91.1075144753271,94.56661987304688,94.56661987304688,32017200
2000-03-06 00:00:00.000000,95.15204021000183,96.4026402910617,93.87483161657899,95.31169128417969,95.31169128417969,23268400
2000-03-07 00:00:00.000000,96.90819470412066,96.96141172482584,92.59761602700162,93.87482452392578,93.87482452392578,39471000
2000-03-08 00:00:00.000000,94.51339694248156,95.36486898700844,90.49551323237044,94.72626495361328,94.72626495361328,43512600
2000-03-09 00:00:00.000000,94.69965247278628,98.34501701023267,92.89027445419974,97.91928100585938,97.91928100585938,30101400
2000-03-10 00:00:00.000000,97.81287050038966,99.14329583363761,96.6487483337977,97.49356842041016,97.49356842041016,29750600
2000-03-13 00:00:00.000000,93.66192462732974,97.1742468008546,93.26279710761101,94.93913269042969,94.93913269042969,37544200
2000-03-14 00:00:00.000000,96.0034654681702,96.53563545413567,89.40455764219841,91.42680358886719,91.42680358886719,39106800
