Date,Open,High,Low,Close,Adj Close,Volume
2000-05-26 00:00:00.000000,33.169227899954244,33.30582046508789,33.009869907298324,33.30582046508789,33.30582046508789,74800
2000-05-30 00:00:00.000000,33.783885887915474,34.5351448059082,33.783885887915474,34.5351448059082,34.5351448059082,57600
2000-05-31 00:00:00.000000,34.64897953027184,35.10428806549223,34.64897953027184,34.660362243652344,34.660362243652344,36000
2000-06-01 00:00:00.000000,35.371782625035436,35.445770263671875,35.371782625035436,35.445770263671875,35.445770263671875,7000
2000-06-02 00:00:00.000000,37.05071987249912,37.289756774902344,37.05071987249912,37.289756774902344,37.289756774902344,29400
2000-06-05 00:00:00.000000,37.198706206153425,37.562953023349536,37.107644501854395,37.153175354003906,37.153175354003906,48400
2000-06-06 00:00:00.000000,37.739369274921785,38.177603543383405,37.40357938090574,37.51740646362305,37.51740646362305,151800
2000-06-07 00:00:00.000000,37.28976504239169,37.562950134277344,36.948283677534626,37.562950134277344,37.562950134277344,131000
2000-06-08 00:00:00.000000,37.97272884512585,37.97272884512585,37.47188949584961,37.47188949584961,37.47188949584961,91400
2000-06-09 00:00:00.000000,37.836133390967525,38.132083892822266,37.81336796774793,38.132083892822266,38.132083892822266,41600
2000-06-12 00:00:00.000000,38.245914953889304,38.245914953889304,36.971051122092994,36.999507904052734,36.999507904052734,85200
2000-06-13 00:00:00.000000,36.90844522791384,37.47188949584961,36.56127249716554,37.47188949584961,37.47188949584961,168200
2000-06-14 00:00:00.000000,37.779213289347034,37.779213289347034,37.289756774902344,37.289756774902344,37.289756774902344,43200
2000-06-15 00:00:00.000000,37.062111533560405,37.335296630859375,36.70355609335551,37.335296630859375,37.335296630859375,26800
2000-06-16 00:00:00.000000,37.49464834693895,37.517413767914626,37.130401611328125,37.130401611328125,37.130401611328125,30200
2000-06-19 00:00:00.000000,37.33528082450611,38.06377410888672,37.1645402109794,38.06377410888672,38.06377410888672,59200
2000-06-20 00:00:00.000000,38.12069528753107,38.37111490423029,37.97272005948154,38.31420135498047,38.31420135498047,47000
2000-06-21 00:00:00.000000,37.99439932960226,38.58663816807328,37.99439932960226,38.51830291748047,38.51830291748047,66800
2000-06-22 00:00:00.000000,38.63217326838796,38.63217326838796,37.35658264160156,37.35658264160156,37.35658264160156,139600
2000-06-23 00:00:00.000000,37.72105045213225,37.72105045213225,36.80991396778123,37.10603332519531,37.10603332519531,235800
2000-06-26 00:00:00.000000,37.25409496647434,37.56160354614258,37.08325686665865,37.56160354614258,37.56160354614258,93600
2000-06-27 00:00:00.000000,37.61853728937794,37.94882417444968,36.96935272216797,36.96935272216797,36.96935272216797,112800
2000-06-28 00:00:00.000000,37.12880859008202,38.0399449972006,37.12880859008202,37.90327453613281,37.90327453613281,170600
2000-06-29 00:00:00.000000,37.72103110512535,37.78936630640275,37.19712789533194,37.31101989746094,37.31101989746094,212200
2000-06-30 00:00:00.000000,37.33382578047495,37.66980743408203,37.02631714836,37.66980743408203,37.66980743408203,1171800
2000-07-03 00:00:00.000000,37.58438840535118,38.199405670166016,37.53883157092045,38.199405670166016,38.199405670166016,15800
2000-07-05 00:00:00.000000,37.98301179101298,37.99440099994581,37.63564091856143,37.76661682128906,37.76661682128906,138800
2000-07-06 00:00:00.000000,37.778002640884786,38.210792541503906,37.42493719564287,38.210792541503906,38.210792541503906,154600
2000-07-07 00:00:00.000000,38.21648387377861,38.598022306134915,38.21648387377861,38.4499626159668,38.4499626159668,71800
2000-07-10 00:00:00.000000,38.427178634904,38.83719002519936,38.427178634904,38.70051956176758,38.70051956176758,44800
2000-07-11 00:00:00.000000,38.6321936603427,38.84858861303919,38.51830157997612,38.654972076416016,38.654972076416016,253200
2000-07-12 00:00:00.000000,38.85996032573804,39.429420471191406,38.81440351410177,39.429420471191406,39.429420471191406,45200
2000-07-13 00:00:00.000000,39.46359674490532,39.554710388183594,39.36109389621725,39.554710388183594,39.554710388183594,102600
2000-07-14 00:00:00.000000,39.75972054660389,39.75972054660389,39.26998465903472,39.58888244628906,39.58888244628906,54800
2000-07-17 00:00:00.000000,39.62304113873648,39.79387920055915,39.52053830164289,39.72554397583008,39.72554397583008,46600
2000-07-18 00:00:00.000000,39.4635988032943,39.4635988032943,39.042198181152344,39.042198181152344,39.042198181152344,235400
2000-07-19 00:00:00.000000,38.91691583579057,38.91691583579057,38.35884475708008,38.35884475708008,38.35884475708008,35400
2000-07-20 00:00:00.000000,38.72330211033331,38.99664306640625,38.72330211033331,38.99664306640625,38.99664306640625,150400
2000-07-21 00:00:00.000000,38.768853251139326,38.768853251139326,37.92605209350586,37.92605209350586,37.92605209350586,150600
2000-07-24 00:00:00.000000,38.13105843442434,38.13105843442434,37.29395186485141,37.37367630004883,37.37367630004883,37000
2000-07-25 00:00:00.000000,37.66980147709812,37.66980147709812,37.219927808664146,37.44771194458008,37.44771194458008,36800
2000-07-26 00:00:00.000000,37.17436594849748,37.379371643066406,36.7871329698673,37.379371643066406,37.379371643066406,15800
2000-07-27 00:00:00.000000,37.305357717332384,37.305357717332384,36.3543586730957,36.3543586730957,36.3543586730957,275000
2000-07-28 00:00:00.000000,36.56504083531244,36.56504083531244,35.625431469508584,35.71654510498047,35.71654510498047,171600
2000-07-31 00:00:00.000000,35.898791336894625,36.62770080566406,35.48877976071182,36.62770080566406,36.62770080566406,166400
2000-08-01 00:00:00.000000,36.354328796673265,36.490999205683316,36.183490785410704,36.38849639892578,36.38849639892578,263400
2000-08-02 00:00:00.000000,36.172120313644406,36.65046699285507,36.081006660461426,36.44546127319336,36.44546127319336,388600
2000-08-03 00:00:00.000000,35.73932755776239,36.491015135459115,35.73932755776239,36.42267990112305,36.42267990112305,1084200
2000-08-04 00:00:00.000000,36.85547052085511,36.86685972682571,36.38851307606059,36.60490798950195,36.60490798950195,570400
2000-08-07 00:00:00.000000,36.74159757894688,37.28258514404297,36.74159757894688,37.28258514404297,37.28258514404297,88200
2000-08-08 00:00:00.000000,37.17436856152164,37.288260622065515,37.10603332519531,37.10603332519531,37.10603332519531,49600
2000-08-09 00:00:00.000000,37.37938155809498,37.37938155809498,36.83839416503906,36.83839416503906,36.83839416503906,23000
2000-08-10 00:00:00.000000,36.84409580420499,36.878263435553556,36.51380870116884,36.62770080566406,36.62770080566406,43000
2000-08-11 00:00:00.000000,36.263233679139525,37.26548385620117,36.263233679139525,37.26548385620117,37.26548385620117,176000
2000-08-14 00:00:00.000000,37.15158120055525,37.652706146240234,37.128802793933204,37.652706146240234,37.652706146240234,56800
2000-08-15 00:00:00.000000,37.57299077342521,37.62993680369715,37.10603332519531,37.10603332519531,37.10603332519531,189200
2000-08-16 00:00:00.000000,37.26547156388103,37.56159083669915,37.12880113027266,37.28824996948242,37.28824996948242,219400
2000-08-17 00:00:00.000000,37.424941894217206,37.7893965931262,37.33382821948996,37.629947662353516,37.629947662353516,358800
2000-08-18 00:00:00.000000,37.76662609034432,37.857739784169034,37.493285008870174,37.5730094909668,37.5730094909668,52200
2000-08-21 00:00:00.000000,37.81216242636701,37.84633004301734,37.47048625986369,37.709659576416016,37.709659576416016,129200
2000-08-22 00:00:00.000000,37.732430569417396,37.971603838948866,37.652706146240234,37.652706146240234,37.652706146240234,195600
2000-08-23 00:00:00.000000,37.6071686280998,37.72106071964462,37.447719699937046,37.59577941894531,37.59577941894531,153000
2000-08-24 00:00:00.000000,37.80078885206536,38.358860154792445,37.80078885206536,38.15385437011719,38.15385437011719,276200
2000-08-25 00:00:00.000000,38.17660016253786,38.40438417305419,38.06270815727969,38.313270568847656,38.313270568847656,208600
2000-08-28 00:00:00.000000,38.495506716765,38.723290780177805,38.31327946603475,38.381614685058594,38.381614685058594,156000
2000-08-29 00:00:00.000000,38.472729973902354,38.746070861816406,38.3588379372715,38.746070861816406,38.746070861816406,140200
2000-08-30 00:00:00.000000,38.711901554414546,38.92829641453042,38.575231116446616,38.7916259765625,38.7916259765625,619000
2000-08-31 00:00:00.000000,38.92831618730412,39.474998216850814,38.92831618730412,39.17887878417969,39.17887878417969,151200
2000-09-01 00:00:00.000000,39.361101724697235,39.566107462846695,39.173179798060225,39.497772216796875,39.497772216796875,186800
2000-09-05 00:00:00.000000,39.44651195479602,39.566098608621736,39.224422454833984,39.224422454833984,39.224422454833984,110400
2000-09-06 00:00:00.000000,39.40665041750254,39.40665041750254,38.996639025875346,39.053585052490234,39.053585052490234,217800
2000-09-07 00:00:00.000000,39.224422362755085,39.657212156536936,39.224422362755085,39.63443374633789,39.63443374633789,213800
2000-09-08 00:00:00.000000,39.43512538720293,39.520544431362936,38.95108413696289,38.95108413696289,38.95108413696289,128600
2000-09-11 00:00:00.000000,39.15039735419728,39.298457038736785,38.85997258836978,38.99664306640625,38.99664306640625,314600
2000-09-12 00:00:00.000000,39.22442617117398,39.22442617117398,38.814414747781925,38.871360778808594,38.871360778808594,93000
2000-09-13 00:00:00.000000,38.700521154375885,39.133310973053426,38.700521154375885,39.06497573852539,39.06497573852539,81200
2000-09-14 00:00:00.000000,39.23581672336744,39.44082244209621,39.05928402112878,39.292762756347656,39.292762756347656,114000
2000-09-15 00:00:00.000000,39.08775773023052,39.13331455742193,38.49551897674218,38.5638542175293,38.5638542175293,67000
2000-09-18 00:00:00.000000,38.73468046078737,38.73468046078737,37.54450871478552,37.652706146240234,37.652706146240234,201400
2000-09-19 00:00:00.000000,37.891883151871816,38.427175760269165,37.635626052107135,38.26772689819336,38.26772689819336,54800
2000-09-20 00:00:00.000000,38.260791826793614,38.260791826793614,37.757961826680436,37.96366500854492,37.96366500854492,40400
2000-09-21 00:00:00.000000,38.032231655003834,38.032231655003834,37.255130767822266,37.255130767822266,37.255130767822266,207400
2000-09-22 00:00:00.000000,36.56944122406875,37.73509216308594,36.56944122406875,37.73509216308594,37.73509216308594,127600
2000-09-25 00:00:00.000000,38.16364772205849,38.16364772205849,37.75795540460585,37.78081130981445,37.78081130981445,113800
2000-09-26 00:00:00.000000,37.75795986272689,37.75795986272689,37.04942671760308,37.24370193481445,37.24370193481445,65200
2000-09-27 00:00:00.000000,37.415123336265175,37.59797060974723,36.93514924337479,37.07228469848633,37.07228469848633,43600
2000-09-28 00:00:00.000000,37.1637093176504,38.14651343859687,37.140853407860945,38.077945709228516,38.077945709228516,121000
2000-09-29 00:00:00.000000,38.04364008034958,38.17506148645472,37.895076751708984,37.895076751708984,37.895076751708984,130400
2000-10-02 00:00:00.000000,38.18080076712322,38.18080076712322,37.277992248535156,37.277992248535156,37.277992248535156,169600
2000-10-03 00:00:00.000000,37.72938506268365,37.72938506268365,36.73515319824219,36.73515319824219,36.73515319824219,151000
2000-10-04 00:00:00.000000,36.90086685642623,36.99229049682617,36.43232069937653,36.99229049682617,36.99229049682617,99800
2000-10-05 00:00:00.000000,37.02655663651027,37.16369203146031,36.59229455250182,36.615150451660156,36.615150451660156,408800
2000-10-06 00:00:00.000000,36.68374140294637,36.68374140294637,35.67808120249176,35.723793029785156,35.723793029785156,185600
2000-10-09 00:00:00.000000,35.74664661814747,35.74664661814747,35.33524019926853,35.643795013427734,35.643795013427734,361800
2000-10-10 00:00:00.000000,35.689498066745514,35.878059295724476,34.78668975830078,34.78668975830078,34.78668975830078,420400
2000-10-11 00:00:00.000000,34.900968115347034,34.96953583266598,34.37528228256839,34.67240905761719,34.67240905761719,168200
2000-10-12 00:00:00.000000,34.992374959565765,34.992374959565765,33.62102127075195,33.62102127075195,33.62102127075195,161400
2000-10-13 00:00:00.000000,33.7124686590664,35.209530826638506,33.6896127481111,34.923831939697266,34.923831939697266,378800
2000-10-16 00:00:00.000000,35.10666218547078,35.49521248309644,34.90095908672779,35.19808578491211,35.19808578491211,1098000
2000-10-17 00:00:00.000000,35.19807036413341,35.29520789598247,34.06098984425312,34.31240463256836,34.31240463256836,265800
2000-10-18 00:00:00.000000,33.5124758956735,34.23815099179465,33.36962646730319,34.032447814941406,34.032447814941406,343600
2000-10-19 00:00:00.000000,34.580997864664184,35.175251628366276,34.580997864664184,35.08382797241211,35.08382797241211,150600
2000-10-20 00:00:00.000000,35.35808738445921,35.86091732787104,35.340945454570175,35.52950668334961,35.52950668334961,264800
2000-10-23 00:00:00.000000,35.72377865785246,35.92948179791687,35.59235720725576,35.88376998901367,35.88376998901367,143200
2000-10-24 00:00:00.000000,35.99804709939396,36.22660612859646,35.35808181762695,35.35808181762695,35.35808181762695,73800
2000-10-25 00:00:00.000000,35.28952989814695,35.47237720331869,34.5695686340332,34.5695686340332,34.5695686340332,33000
2000-10-26 00:00:00.000000,34.895260840033494,35.1066780090332,34.26100933303436,35.1066780090332,35.1066780090332,105800
2000-10-27 00:00:00.000000,34.83240504565763,35.289523222109835,34.83240504565763,35.12953186035156,35.12953186035156,138800
2000-10-30 00:00:00.000000,35.06095740461596,35.495219588897385,34.76383064694973,35.28951644897461,35.28951644897461,73600
2000-10-31 00:00:00.000000,35.42665736843841,36.33517971062901,35.42665736843841,36.203758239746094,36.203758239746094,285000
2000-11-01 00:00:00.000000,36.089472850715325,36.36374370201905,36.043761042164704,36.22660827636719,36.22660827636719,528200
2000-11-02 00:00:00.000000,36.48944948517241,37.16369863005971,36.478021533564146,37.095130920410156,37.095130920410156,211800
2000-11-03 00:00:00.000000,37.152278618927284,37.163706572978015,36.84372385955754,37.0494270324707,37.0494270324707,224200
2000-11-06 00:00:00.000000,37.369391287488526,37.369391287488526,36.72942617675478,36.763710021972656,36.763710021972656,68200
2000-11-07 00:00:00.000000,36.78658583367062,37.07228469848633,36.615166514781194,37.07228469848633,37.07228469848633,79400
2000-11-08 00:00:00.000000,37.095139225099494,37.11799513343289,36.409461975097656,36.409461975097656,36.409461975097656,192600
2000-11-09 00:00:00.000000,36.11233580536044,36.34089489273613,35.49522626944605,36.020912170410156,36.020912170410156,249000
2000-11-10 00:00:00.000000,36.11233805616697,36.11233805616697,35.1066780090332,35.1066780090332,35.1066780090332,189000
2000-11-13 00:00:00.000000,34.74097912031661,35.02667796176659,33.872454642308696,34.75240707397461,34.75240707397461,160800
2000-11-14 00:00:00.000000,35.42663669769934,35.70090743342346,35.380924908411984,35.58662796020508,35.58662796020508,129600
2000-11-15 00:00:00.000000,35.63235214562376,36.158037905309044,35.5180726326487,36.043758392333984,36.043758392333984,542200
2000-11-16 00:00:00.000000,35.575219567123725,36.01519578085141,34.99810791015625,34.99810791015625,34.99810791015625,165400
2000-11-17 00:00:00.000000,35.472377571635704,35.76379046727898,35.12953887087892,35.22096252441406,35.22096252441406,215400
2000-11-20 00:00:00.000000,34.87812235893844,34.99240192105816,34.2838686359159,34.306724548339844,34.306724548339844,79800
2000-11-21 00:00:00.000000,34.42099247499614,34.42099247499614,33.963874381038686,34.10672378540039,34.10672378540039,84400
2000-11-22 00:00:00.000000,33.84960866741413,34.009600065572066,33.25535490282752,33.39249038696289,33.39249038696289,123400
2000-11-24 00:00:00.000000,33.7981784677061,34.443857954916716,33.71246880126222,34.3295783996582,34.3295783996582,82200
2000-11-27 00:00:00.000000,35.038107585986126,35.14667315091335,34.42099805903138,34.42671203613281,34.42671203613281,235600
2000-11-28 00:00:00.000000,34.28387103384281,34.535286088090984,33.278210816850084,33.39249038696289,33.39249038696289,171000
